year	week	rank	title_id	title	author	first_name	gender_signal
1980	1980-06-08	7	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-06-08	8	4654	The Bleeding Heart	Marilyn French	Marilyn	F
1980	1980-06-08	9	2426	Innocent Blood	P. D. James	P.	I
1980	1980-06-08	10	3572	Portraits	Cynthia Freeman	Cynthia	F
1980	1980-06-08	11	7279	Who'S On First	William F. Buckley Jr	William	M
1980	1980-06-08	12	4163	Smiley'S People	John le Carré	John	M
1980	1980-06-08	13	1179	Creek Mary'S Blood	Dee Brown	Dee	A
1980	1980-06-08	14	7249	Whip Hand	Dick Francis	Dick	M
1980	1980-06-08	15	561	Back Bay	William Martin	William	M
1980	1980-06-15	1	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-06-15	2	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-06-15	3	2426	Innocent Blood	P. D. James	P.	I
1980	1980-06-15	4	3716	Random Winds	Belva Plain	Belva	F
1980	1980-06-15	5	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-06-15	6	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-06-15	7	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-06-15	8	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-06-15	9	3572	Portraits	Cynthia Freeman	Cynthia	F
1980	1980-06-15	10	4654	The Bleeding Heart	Marilyn French	Marilyn	F
1980	1980-06-15	11	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-06-15	12	7279	Who'S On First	William F. Buckley Jr	William	M
1980	1980-06-15	13	4163	Smiley'S People	John le Carré	John	M
1980	1980-06-15	14	7249	Whip Hand	Dick Francis	Dick	M
1980	1980-06-15	15	1179	Creek Mary'S Blood	Dee Brown	Dee	A
1980	1980-06-22	1	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-06-22	2	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-06-22	3	3716	Random Winds	Belva Plain	Belva	F
1980	1980-06-22	4	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-06-22	5	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-06-22	6	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-06-22	7	2426	Innocent Blood	P. D. James	P.	I
1980	1980-06-22	8	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-06-22	9	4654	The Bleeding Heart	Marilyn French	Marilyn	F
1980	1980-06-22	10	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-06-22	11	3572	Portraits	Cynthia Freeman	Cynthia	F
1980	1980-06-22	12	561	Back Bay	William Martin	William	M
1980	1980-06-22	13	7249	Whip Hand	Dick Francis	Dick	M
1980	1980-06-22	14	4163	Smiley'S People	John le Carré	John	M
1980	1980-06-22	15	2297	Hungry As The Sea	Wilbur Smith	Wilbur	M
1980	1980-06-29	1	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-06-29	2	3716	Random Winds	Belva Plain	Belva	F
1980	1980-06-29	3	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-06-29	4	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-06-29	5	2426	Innocent Blood	P. D. James	P.	I
1980	1980-06-29	6	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-06-29	7	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-06-29	8	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-06-29	9	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-06-29	10	2892	Man, Woman And Child	Erich Segal	Erich	M
1980	1980-06-29	11	1482	Doctor Fischer Of Geneva Or The Bomb Party	Graham Greene	Graham	M
1980	1980-06-29	12	4654	The Bleeding Heart	Marilyn French	Marilyn	F
1980	1980-06-29	13	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-06-29	14	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-06-29	15	3572	Portraits	Cynthia Freeman	Cynthia	F
1980	1980-07-06	1	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-07-06	2	3716	Random Winds	Belva Plain	Belva	F
1980	1980-07-06	3	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-07-06	4	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-07-06	5	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-07-06	6	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-07-06	7	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-07-06	8	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-07-06	9	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-07-06	10	2426	Innocent Blood	P. D. James	P.	I
1980	1980-07-06	11	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-07-06	12	1482	Doctor Fischer Of Geneva Or The Bomb Party	Graham Greene	Graham	M
1980	1980-07-06	13	2892	Man, Woman And Child	Erich Segal	Erich	M
1980	1980-07-06	14	4163	Smiley'S People	John le Carré	John	M
1980	1980-07-06	15	4654	The Bleeding Heart	Marilyn French	Marilyn	F
1980	1980-07-13	1	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-07-13	2	3716	Random Winds	Belva Plain	Belva	F
1980	1980-07-13	3	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-07-13	4	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-07-13	5	2426	Innocent Blood	P. D. James	P.	I
1980	1980-07-13	6	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-07-13	7	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-07-13	8	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-07-13	9	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-07-13	10	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-07-13	11	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-07-13	12	1482	Doctor Fischer Of Geneva Or The Bomb Party	Graham Greene	Graham	M
1980	1980-07-13	13	2892	Man, Woman And Child	Erich Segal	Erich	M
1980	1980-07-13	14	3572	Portraits	Cynthia Freeman	Cynthia	F
1980	1980-07-13	15	4189	Solo	Jack Higgins	Jack	M
1980	1980-07-20	1	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-07-20	2	3716	Random Winds	Belva Plain	Belva	F
1980	1980-07-20	3	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-07-20	4	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-07-20	5	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-07-20	6	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-07-20	7	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-07-20	8	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-07-20	9	2426	Innocent Blood	P. D. James	P.	I
1980	1980-07-20	10	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-07-20	11	2892	Man, Woman And Child	Erich Segal	Erich	M
1980	1980-07-20	12	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-07-20	13	1482	Doctor Fischer Of Geneva Or The Bomb Party	Graham Greene	Graham	M
1980	1980-07-20	14	4189	Solo	Jack Higgins	Jack	M
1980	1980-07-20	15	4654	The Bleeding Heart	Marilyn French	Marilyn	F
1980	1980-07-27	1	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-07-27	2	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-07-27	3	3716	Random Winds	Belva Plain	Belva	F
1980	1980-07-27	4	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-07-27	5	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-07-27	6	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-07-27	7	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-07-27	8	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-07-27	9	2426	Innocent Blood	P. D. James	P.	I
1980	1980-07-27	10	6219	The Second Coming	Walker Percy	Walker	M
1980	1980-07-27	11	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-07-27	12	4189	Solo	Jack Higgins	Jack	M
1980	1980-07-27	13	4898	The Cradle Will Fall	Mary Higgins Clark	Mary	F
1980	1980-07-27	14	2892	Man, Woman And Child	Erich Segal	Erich	M
1980	1980-07-27	15	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-08-03	1	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-08-03	2	3716	Random Winds	Belva Plain	Belva	F
1980	1980-08-03	3	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-08-03	4	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-08-03	5	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-08-03	6	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-08-03	7	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-08-03	8	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-08-03	9	3129	Murder In The White House	Margaret Truman	Margaret	F
1980	1980-08-03	10	6219	The Second Coming	Walker Percy	Walker	M
1980	1980-08-03	11	2426	Innocent Blood	P. D. James	P.	I
1980	1980-08-03	12	4898	The Cradle Will Fall	Mary Higgins Clark	Mary	F
1980	1980-08-03	13	4189	Solo	Jack Higgins	Jack	M
1980	1980-08-03	14	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-08-03	15	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-08-10	1	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-08-10	2	3716	Random Winds	Belva Plain	Belva	F
1980	1980-08-10	3	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-08-10	4	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-08-10	5	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-08-10	6	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-08-10	7	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-08-10	8	2426	Innocent Blood	P. D. James	P.	I
1980	1980-08-10	9	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-08-10	10	4898	The Cradle Will Fall	Mary Higgins Clark	Mary	F
1980	1980-08-10	11	6219	The Second Coming	Walker Percy	Walker	M
1980	1980-08-10	12	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-08-10	13	4189	Solo	Jack Higgins	Jack	M
1980	1980-08-10	14	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-08-10	15	3129	Murder In The White House	Margaret Truman	Margaret	F
1980	1980-08-17	1	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-08-17	2	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-08-17	3	3716	Random Winds	Belva Plain	Belva	F
1980	1980-08-17	4	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-08-17	5	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-08-17	6	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-08-17	7	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-08-17	8	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-08-17	9	4189	Solo	Jack Higgins	Jack	M
1980	1980-08-17	10	6219	The Second Coming	Walker Percy	Walker	M
1980	1980-08-17	11	3262	No Love Lost	Helen Van Slyke	Helen	F
1980	1980-08-17	12	4972	The Devil'S Alternative	Frederick Forsyth	Frederick	M
1980	1980-08-17	13	2426	Innocent Blood	P. D. James	P.	I
1980	1980-08-17	14	4898	The Cradle Will Fall	Mary Higgins Clark	Mary	F
1980	1980-08-17	15	2056	Green Monday	Michael M. Thomas	Michael	M
1980	1980-08-24	1	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-08-24	2	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-08-24	3	3716	Random Winds	Belva Plain	Belva	F
1980	1980-08-24	4	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-08-24	5	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-08-24	6	1830	Firestarter	Stephen King	Stephen	M
1980	1980-08-24	7	3621	Princess Daisy	Judith Krantz	Judith	F
1980	1980-08-24	8	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-08-24	9	5896	The Ninja	Eric Van Lustbader	Eric	M
1980	1980-08-24	10	4189	Solo	Jack Higgins	Jack	M
1980	1980-08-24	11	6219	The Second Coming	Walker Percy	Walker	M
1980	1980-08-24	12	2426	Innocent Blood	P. D. James	P.	I
1980	1980-08-24	13	653	Bellefleur	Joyce Carol Oates	Joyce	F
1980	1980-08-24	14	2056	Green Monday	Michael M. Thomas	Michael	M
1980	1980-08-24	15	3129	Murder In The White House	Margaret Truman	Margaret	F
1980	1980-08-31	1	3696	Rage Of Angels	Sidney Sheldon	Sidney	A
1980	1980-08-31	2	1830	Firestarter	Stephen King	Stephen	M
1980	1980-08-31	3	3716	Random Winds	Belva Plain	Belva	F
1980	1980-08-31	4	6372	The Spike	Arnaud de Borchgrave and Robert Moss	Arnaud	M
1980	1980-08-31	5	4702	The Bourne Identity	Robert Ludlum	Robert	M
1980	1980-08-31	6	2543	Kane & Abel	Jeffrey Archer	Jeffrey	M
1980	1980-08-31	7	4112	Sins Of The Fathers	Susan Howatch	Susan	F
1980	1980-08-31	8	3621	Princess Daisy	Judith Krantz	Judith	F
